timestamp,elapsed_s,pid,process,cpu_s,delta_cpu_s,working_set_mb,private_mb,threads,top_processes
2026-06-25T18:05:01.6568660+02:00,22.6,25744,Godot_v4.6.2-stable_win64,22.875,2.078,923.3,1428.3,32,"19432:StreamDeck:cpu_total=8250.6:ws=85MB|31148:DisplayFusion:cpu_total=6878.3:ws=152MB|6348:Codex:cpu_total=6104.3:ws=288MB|18288:Creative Cloud:cpu_total=5019.8:ws=313MB|23548:LM Studio:cpu_total=2298.0:ws=88MB|9972:CurseForge:cpu_total=2043.5:ws=56MB|9240:steamwebhelper:cpu_total=1390.8:ws=344MB|9932:Codex:cpu_total=1064.0:ws=346MB"
2026-06-25T18:05:03.7301362+02:00,24.6,25744,Godot_v4.6.2-stable_win64,29.547,6.672,793.8,1574.2,33,"19432:StreamDeck:cpu_total=8251.5:ws=85MB|31148:DisplayFusion:cpu_total=6878.4:ws=152MB|6348:Codex:cpu_total=6105.5:ws=313MB|18288:Creative Cloud:cpu_total=5019.8:ws=313MB|23548:LM Studio:cpu_total=2298.0:ws=88MB|9972:CurseForge:cpu_total=2043.5:ws=56MB|9240:steamwebhelper:cpu_total=1390.8:ws=344MB|9932:Codex:cpu_total=1065.0:ws=371MB"
2026-06-25T18:05:05.7816884+02:00,26.7,25744,Godot_v4.6.2-stable_win64,37.359,7.812,821.6,1601.9,33,"19432:StreamDeck:cpu_total=8252.6:ws=85MB|31148:DisplayFusion:cpu_total=6878.4:ws=152MB|6348:Codex:cpu_total=6106.5:ws=306MB|18288:Creative Cloud:cpu_total=5019.8:ws=313MB|23548:LM Studio:cpu_total=2298.0:ws=88MB|9972:CurseForge:cpu_total=2043.5:ws=56MB|9240:steamwebhelper:cpu_total=1390.8:ws=344MB|9932:Codex:cpu_total=1065.6:ws=391MB"
2026-06-25T18:05:07.8381592+02:00,28.7,25744,Godot_v4.6.2-stable_win64,40.188,2.828,824.9,1605.3,33,"19432:StreamDeck:cpu_total=8253.6:ws=85MB|31148:DisplayFusion:cpu_total=6878.5:ws=152MB|6348:Codex:cpu_total=6107.7:ws=314MB|18288:Creative Cloud:cpu_total=5019.8:ws=313MB|23548:LM Studio:cpu_total=2298.0:ws=88MB|9972:CurseForge:cpu_total=2043.5:ws=56MB|9240:steamwebhelper:cpu_total=1390.8:ws=344MB|9932:Codex:cpu_total=1065.8:ws=394MB"
2026-06-25T18:05:09.8855631+02:00,30.8,25744,Godot_v4.6.2-stable_win64,42.313,2.125,824.9,1605.4,33,"19432:StreamDeck:cpu_total=8254.7:ws=85MB|31148:DisplayFusion:cpu_total=6878.6:ws=152MB|6348:Codex:cpu_total=6108.6:ws=308MB|18288:Creative Cloud:cpu_total=5019.9:ws=313MB|23548:LM Studio:cpu_total=2298.0:ws=88MB|9972:CurseForge:cpu_total=2043.6:ws=56MB|9240:steamwebhelper:cpu_total=1390.8:ws=344MB|9932:Codex:cpu_total=1065.8:ws=394MB"
2026-06-25T18:05:11.9342215+02:00,32.8,25744,Godot_v4.6.2-stable_win64,44.453,2.141,824.9,1605.4,33,"19432:StreamDeck:cpu_total=8255.7:ws=85MB|31148:DisplayFusion:cpu_total=6878.7:ws=152MB|6348:Codex:cpu_total=6109.7:ws=308MB|18288:Creative Cloud:cpu_total=5019.9:ws=313MB|23548:LM Studio:cpu_total=2298.2:ws=88MB|9972:CurseForge:cpu_total=2043.6:ws=56MB|9240:steamwebhelper:cpu_total=1390.8:ws=344MB|9932:Codex:cpu_total=1065.8:ws=394MB"
2026-06-25T18:05:13.9879493+02:00,34.9,25744,Godot_v4.6.2-stable_win64,46.594,2.141,824.9,1605.4,33,"19432:StreamDeck:cpu_total=8256.6:ws=85MB|31148:DisplayFusion:cpu_total=6878.9:ws=152MB|6348:Codex:cpu_total=6111.0:ws=315MB|18288:Creative Cloud:cpu_total=5020.0:ws=313MB|23548:LM Studio:cpu_total=2298.4:ws=88MB|9972:CurseForge:cpu_total=2043.7:ws=56MB|9240:steamwebhelper:cpu_total=1390.9:ws=344MB|9932:Codex:cpu_total=1066.0:ws=400MB"
2026-06-25T18:05:16.0459226+02:00,37,25744,Godot_v4.6.2-stable_win64,51.297,4.703,814.4,1597.4,33,"19432:StreamDeck:cpu_total=8257.1:ws=85MB|31148:DisplayFusion:cpu_total=6878.9:ws=152MB|6348:Codex:cpu_total=6112.0:ws=311MB|18288:Creative Cloud:cpu_total=5020.0:ws=313MB|23548:LM Studio:cpu_total=2298.4:ws=88MB|9972:CurseForge:cpu_total=2043.7:ws=56MB|9240:steamwebhelper:cpu_total=1390.9:ws=344MB|9932:Codex:cpu_total=1066.6:ws=414MB"
2026-06-25T18:05:18.1104194+02:00,39,25744,Godot_v4.6.2-stable_win64,56.500,5.203,916.4,1712.9,33,"19432:StreamDeck:cpu_total=8257.8:ws=85MB|31148:DisplayFusion:cpu_total=6879.0:ws=152MB|6348:Codex:cpu_total=6113.3:ws=314MB|18288:Creative Cloud:cpu_total=5020.0:ws=313MB|23548:LM Studio:cpu_total=2298.4:ws=88MB|9972:CurseForge:cpu_total=2043.8:ws=56MB|9240:steamwebhelper:cpu_total=1390.9:ws=344MB|9932:Codex:cpu_total=1066.8:ws=417MB"
2026-06-25T18:05:20.1964995+02:00,41.1,25744,Godot_v4.6.2-stable_win64,63.016,6.516,943.1,1739.4,33,"19432:StreamDeck:cpu_total=8258.9:ws=85MB|31148:DisplayFusion:cpu_total=6879.1:ws=152MB|6348:Codex:cpu_total=6114.5:ws=306MB|18288:Creative Cloud:cpu_total=5020.0:ws=313MB|23548:LM Studio:cpu_total=2298.4:ws=88MB|9972:CurseForge:cpu_total=2043.8:ws=56MB|9240:steamwebhelper:cpu_total=1390.9:ws=344MB|9932:Codex:cpu_total=1067.4:ws=414MB"
2026-06-25T18:05:22.2406885+02:00,43.1,25744,Godot_v4.6.2-stable_win64,67.609,4.594,965.6,1761.9,33,"19432:StreamDeck:cpu_total=8259.9:ws=85MB|31148:DisplayFusion:cpu_total=6879.2:ws=152MB|6348:Codex:cpu_total=6115.5:ws=307MB|18288:Creative Cloud:cpu_total=5020.0:ws=313MB|23548:LM Studio:cpu_total=2298.4:ws=88MB|9972:CurseForge:cpu_total=2043.8:ws=56MB|9240:steamwebhelper:cpu_total=1390.9:ws=344MB|9932:Codex:cpu_total=1067.6:ws=415MB"
2026-06-25T18:05:24.2861331+02:00,45.2,25744,Godot_v4.6.2-stable_win64,72.172,4.562,990.9,1787.9,33,"19432:StreamDeck:cpu_total=8261.5:ws=85MB|31148:DisplayFusion:cpu_total=6879.3:ws=152MB|6348:Codex:cpu_total=6116.5:ws=310MB|18288:Creative Cloud:cpu_total=5020.0:ws=313MB|23548:LM Studio:cpu_total=2298.5:ws=88MB|9972:CurseForge:cpu_total=2043.9:ws=56MB|9240:steamwebhelper:cpu_total=1390.9:ws=344MB|9932:Codex:cpu_total=1067.9:ws=414MB"
2026-06-25T18:05:26.3292879+02:00,47.2,25744,Godot_v4.6.2-stable_win64,76.875,4.703,1018.5,1815.4,33,"19432:StreamDeck:cpu_total=8263.4:ws=85MB|31148:DisplayFusion:cpu_total=6879.4:ws=152MB|6348:Codex:cpu_total=6117.8:ws=308MB|18288:Creative Cloud:cpu_total=5020.0:ws=313MB|23548:LM Studio:cpu_total=2298.5:ws=88MB|9972:CurseForge:cpu_total=2043.9:ws=56MB|9240:steamwebhelper:cpu_total=1390.9:ws=344MB|9932:Codex:cpu_total=1068.5:ws=421MB"
2026-06-25T18:05:28.4030231+02:00,49.3,25744,Godot_v4.6.2-stable_win64,81.531,4.656,1045.1,1842.0,33,"19432:StreamDeck:cpu_total=8265.0:ws=85MB|31148:DisplayFusion:cpu_total=6879.5:ws=153MB|6348:Codex:cpu_total=6119.2:ws=314MB|18288:Creative Cloud:cpu_total=5020.0:ws=313MB|23548:LM Studio:cpu_total=2298.5:ws=88MB|9972:CurseForge:cpu_total=2043.9:ws=56MB|9240:steamwebhelper:cpu_total=1390.9:ws=344MB|9932:Codex:cpu_total=1068.7:ws=421MB"
2026-06-25T18:05:30.4578316+02:00,51.4,25744,Godot_v4.6.2-stable_win64,85.609,4.078,1068.8,1865.6,33,"19432:StreamDeck:cpu_total=8266.5:ws=85MB|31148:DisplayFusion:cpu_total=6879.6:ws=152MB|6348:Codex:cpu_total=6120.1:ws=310MB|18288:Creative Cloud:cpu_total=5020.3:ws=313MB|23548:LM Studio:cpu_total=2298.6:ws=88MB|9972:CurseForge:cpu_total=2044.0:ws=56MB|9240:steamwebhelper:cpu_total=1391.0:ws=344MB|9932:Codex:cpu_total=1069.2:ws=436MB"
2026-06-25T18:05:32.5125426+02:00,53.4,25744,Godot_v4.6.2-stable_win64,88.406,2.797,1070.0,1866.8,33,"19432:StreamDeck:cpu_total=8268.4:ws=85MB|31148:DisplayFusion:cpu_total=6879.7:ws=152MB|6348:Codex:cpu_total=6121.1:ws=305MB|18288:Creative Cloud:cpu_total=5020.3:ws=313MB|23548:LM Studio:cpu_total=2298.6:ws=88MB|9972:CurseForge:cpu_total=2044.0:ws=56MB|9240:steamwebhelper:cpu_total=1391.0:ws=344MB|9932:Codex:cpu_total=1069.5:ws=440MB"
2026-06-25T18:05:34.5558412+02:00,55.5,25744,Godot_v4.6.2-stable_win64,92.484,4.078,1073.6,1870.4,33,"19432:StreamDeck:cpu_total=8270.1:ws=85MB|31148:DisplayFusion:cpu_total=6879.9:ws=152MB|6348:Codex:cpu_total=6122.1:ws=314MB|18288:Creative Cloud:cpu_total=5020.3:ws=313MB|23548:LM Studio:cpu_total=2298.6:ws=88MB|9972:CurseForge:cpu_total=2044.1:ws=56MB|9240:steamwebhelper:cpu_total=1391.0:ws=344MB|9932:Codex:cpu_total=1069.7:ws=442MB"
2026-06-25T18:05:36.6006156+02:00,57.5,25744,Godot_v4.6.2-stable_win64,94.500,2.016,412.5,398.9,13,"19432:StreamDeck:cpu_total=8271.8:ws=85MB|31148:DisplayFusion:cpu_total=6880.0:ws=152MB|6348:Codex:cpu_total=6123.0:ws=305MB|18288:Creative Cloud:cpu_total=5020.3:ws=313MB|23548:LM Studio:cpu_total=2298.7:ws=88MB|9972:CurseForge:cpu_total=2044.1:ws=56MB|9240:steamwebhelper:cpu_total=1391.0:ws=344MB|9932:Codex:cpu_total=1069.9:ws=440MB"
