timestamp,elapsed_s,pid,process,cpu_s,delta_cpu_s,working_set_mb,private_mb,threads,top_processes
2026-06-25T18:03:40.0006472+02:00,90.3,45616,Godot_v4.6.2-stable_win64,108.422,2.062,868.8,1653.4,29,"19432:StreamDeck:cpu_total=8215.9:ws=85MB|31148:DisplayFusion:cpu_total=6874.4:ws=152MB|6348:Codex:cpu_total=6063.2:ws=305MB|18288:Creative Cloud:cpu_total=5019.0:ws=313MB|23548:LM Studio:cpu_total=2296.6:ws=88MB|9972:CurseForge:cpu_total=2041.7:ws=56MB|9240:steamwebhelper:cpu_total=1389.7:ws=345MB|6392:codex:cpu_total=1055.9:ws=143MB"
2026-06-25T18:03:42.0544971+02:00,92.3,45616,Godot_v4.6.2-stable_win64,110.625,2.203,868.8,1653.4,29,"19432:StreamDeck:cpu_total=8216.8:ws=85MB|31148:DisplayFusion:cpu_total=6874.5:ws=152MB|6348:Codex:cpu_total=6064.1:ws=304MB|18288:Creative Cloud:cpu_total=5019.0:ws=313MB|23548:LM Studio:cpu_total=2296.6:ws=88MB|9972:CurseForge:cpu_total=2041.8:ws=56MB|9240:steamwebhelper:cpu_total=1389.7:ws=345MB|6392:codex:cpu_total=1055.9:ws=143MB"
2026-06-25T18:03:44.1149715+02:00,94.4,45616,Godot_v4.6.2-stable_win64,112.750,2.125,868.8,1653.4,29,"19432:StreamDeck:cpu_total=8217.8:ws=85MB|31148:DisplayFusion:cpu_total=6874.6:ws=152MB|6348:Codex:cpu_total=6065.3:ws=309MB|18288:Creative Cloud:cpu_total=5019.0:ws=313MB|23548:LM Studio:cpu_total=2296.6:ws=88MB|9972:CurseForge:cpu_total=2041.8:ws=56MB|9240:steamwebhelper:cpu_total=1389.7:ws=345MB|6392:codex:cpu_total=1055.9:ws=143MB"
2026-06-25T18:03:46.1679521+02:00,96.4,45616,Godot_v4.6.2-stable_win64,114.797,2.047,868.8,1653.4,29,"19432:StreamDeck:cpu_total=8218.6:ws=85MB|31148:DisplayFusion:cpu_total=6874.7:ws=152MB|6348:Codex:cpu_total=6066.5:ws=306MB|18288:Creative Cloud:cpu_total=5019.0:ws=313MB|23548:LM Studio:cpu_total=2296.6:ws=88MB|9972:CurseForge:cpu_total=2041.8:ws=56MB|9240:steamwebhelper:cpu_total=1390.1:ws=345MB|9932:Codex:cpu_total=1056.0:ws=415MB"
2026-06-25T18:03:48.2179032+02:00,98.5,45616,Godot_v4.6.2-stable_win64,116.938,2.141,868.8,1653.4,29,"19432:StreamDeck:cpu_total=8219.4:ws=85MB|31148:DisplayFusion:cpu_total=6874.8:ws=152MB|6348:Codex:cpu_total=6067.4:ws=301MB|18288:Creative Cloud:cpu_total=5019.0:ws=313MB|23548:LM Studio:cpu_total=2296.8:ws=88MB|9972:CurseForge:cpu_total=2041.9:ws=56MB|9240:steamwebhelper:cpu_total=1390.1:ws=345MB|9932:Codex:cpu_total=1056.0:ws=415MB"
2026-06-25T18:03:50.2745394+02:00,100.5,45616,Godot_v4.6.2-stable_win64,119.094,2.156,868.8,1653.4,29,"19432:StreamDeck:cpu_total=8220.4:ws=85MB|31148:DisplayFusion:cpu_total=6874.9:ws=152MB|6348:Codex:cpu_total=6068.5:ws=309MB|18288:Creative Cloud:cpu_total=5019.0:ws=313MB|23548:LM Studio:cpu_total=2296.8:ws=88MB|9972:CurseForge:cpu_total=2041.9:ws=56MB|9240:steamwebhelper:cpu_total=1390.1:ws=345MB|9932:Codex:cpu_total=1056.1:ws=414MB"
2026-06-25T18:03:52.3257476+02:00,102.6,45616,Godot_v4.6.2-stable_win64,121.281,2.188,868.8,1653.4,29,"19432:StreamDeck:cpu_total=8221.4:ws=85MB|31148:DisplayFusion:cpu_total=6874.9:ws=152MB|6348:Codex:cpu_total=6069.7:ws=284MB|18288:Creative Cloud:cpu_total=5019.0:ws=313MB|23548:LM Studio:cpu_total=2296.8:ws=88MB|9972:CurseForge:cpu_total=2041.9:ws=56MB|9240:steamwebhelper:cpu_total=1390.1:ws=345MB|9932:Codex:cpu_total=1056.3:ws=415MB"
2026-06-25T18:03:54.3852419+02:00,104.7,45616,Godot_v4.6.2-stable_win64,123.344,2.062,868.8,1653.4,29,"19432:StreamDeck:cpu_total=8222.2:ws=85MB|31148:DisplayFusion:cpu_total=6875.0:ws=152MB|6348:Codex:cpu_total=6071.0:ws=309MB|18288:Creative Cloud:cpu_total=5019.0:ws=313MB|23548:LM Studio:cpu_total=2296.8:ws=88MB|9972:CurseForge:cpu_total=2042.0:ws=56MB|9240:steamwebhelper:cpu_total=1390.1:ws=345MB|9932:Codex:cpu_total=1056.7:ws=416MB"
2026-06-25T18:03:56.4303708+02:00,106.7,45616,Godot_v4.6.2-stable_win64,125.422,2.078,868.8,1653.4,29,"19432:StreamDeck:cpu_total=8223.2:ws=85MB|31148:DisplayFusion:cpu_total=6875.1:ws=152MB|6348:Codex:cpu_total=6072.0:ws=302MB|18288:Creative Cloud:cpu_total=5019.0:ws=313MB|23548:LM Studio:cpu_total=2296.8:ws=88MB|9972:CurseForge:cpu_total=2042.0:ws=56MB|9240:steamwebhelper:cpu_total=1390.1:ws=345MB|9932:Codex:cpu_total=1056.8:ws=418MB"
2026-06-25T18:03:58.4848261+02:00,108.8,45616,Godot_v4.6.2-stable_win64,127.828,2.406,868.8,1653.4,29,"19432:StreamDeck:cpu_total=8224.4:ws=85MB|31148:DisplayFusion:cpu_total=6875.2:ws=152MB|6348:Codex:cpu_total=6073.1:ws=302MB|18288:Creative Cloud:cpu_total=5019.0:ws=313MB|23548:LM Studio:cpu_total=2296.8:ws=88MB|9972:CurseForge:cpu_total=2042.0:ws=56MB|9240:steamwebhelper:cpu_total=1390.1:ws=344MB|9932:Codex:cpu_total=1056.9:ws=418MB"
2026-06-25T18:04:00.5316855+02:00,110.8,45616,Godot_v4.6.2-stable_win64,129.953,2.125,868.8,1653.4,29,"19432:StreamDeck:cpu_total=8225.4:ws=85MB|31148:DisplayFusion:cpu_total=6875.3:ws=152MB|6348:Codex:cpu_total=6074.3:ws=306MB|18288:Creative Cloud:cpu_total=5019.0:ws=313MB|23548:LM Studio:cpu_total=2297.0:ws=88MB|9972:CurseForge:cpu_total=2042.1:ws=56MB|9240:steamwebhelper:cpu_total=1390.2:ws=344MB|9932:Codex:cpu_total=1057.1:ws=414MB"
2026-06-25T18:04:02.5815882+02:00,112.9,45616,Godot_v4.6.2-stable_win64,132.063,2.109,868.8,1653.4,29,"19432:StreamDeck:cpu_total=8225.9:ws=85MB|31148:DisplayFusion:cpu_total=6875.4:ws=152MB|6348:Codex:cpu_total=6075.2:ws=304MB|18288:Creative Cloud:cpu_total=5019.1:ws=313MB|23548:LM Studio:cpu_total=2297.0:ws=88MB|9972:CurseForge:cpu_total=2042.1:ws=56MB|9240:steamwebhelper:cpu_total=1390.2:ws=344MB|9932:Codex:cpu_total=1057.3:ws=415MB"
2026-06-25T18:04:04.6488043+02:00,114.9,45616,Godot_v4.6.2-stable_win64,134.281,2.219,868.8,1653.4,29,"19432:StreamDeck:cpu_total=8226.9:ws=85MB|31148:DisplayFusion:cpu_total=6875.5:ws=152MB|6348:Codex:cpu_total=6076.1:ws=310MB|18288:Creative Cloud:cpu_total=5019.1:ws=313MB|23548:LM Studio:cpu_total=2297.0:ws=88MB|9972:CurseForge:cpu_total=2042.2:ws=56MB|9240:steamwebhelper:cpu_total=1390.2:ws=344MB|9932:Codex:cpu_total=1057.6:ws=413MB"
2026-06-25T18:04:06.7026370+02:00,117,45616,Godot_v4.6.2-stable_win64,136.328,2.047,868.8,1653.4,29,"19432:StreamDeck:cpu_total=8227.4:ws=85MB|31148:DisplayFusion:cpu_total=6875.6:ws=152MB|6348:Codex:cpu_total=6077.0:ws=308MB|18288:Creative Cloud:cpu_total=5019.1:ws=313MB|23548:LM Studio:cpu_total=2297.1:ws=88MB|9972:CurseForge:cpu_total=2042.3:ws=56MB|9240:steamwebhelper:cpu_total=1390.3:ws=344MB|9932:Codex:cpu_total=1057.8:ws=418MB"
2026-06-25T18:04:08.7417793+02:00,119,45616,Godot_v4.6.2-stable_win64,138.359,2.031,868.8,1653.4,29,"19432:StreamDeck:cpu_total=8228.3:ws=85MB|31148:DisplayFusion:cpu_total=6875.7:ws=152MB|6348:Codex:cpu_total=6077.8:ws=303MB|18288:Creative Cloud:cpu_total=5019.1:ws=313MB|23548:LM Studio:cpu_total=2297.1:ws=88MB|9972:CurseForge:cpu_total=2042.3:ws=56MB|9240:steamwebhelper:cpu_total=1390.3:ws=345MB|9932:Codex:cpu_total=1057.9:ws=415MB"
2026-06-25T18:04:10.7896415+02:00,121.1,45616,Godot_v4.6.2-stable_win64,140.453,2.094,868.8,1653.4,29,"19432:StreamDeck:cpu_total=8229.3:ws=85MB|31148:DisplayFusion:cpu_total=6875.8:ws=152MB|6348:Codex:cpu_total=6079.0:ws=310MB|18288:Creative Cloud:cpu_total=5019.1:ws=313MB|23548:LM Studio:cpu_total=2297.1:ws=88MB|9972:CurseForge:cpu_total=2042.4:ws=56MB|9240:steamwebhelper:cpu_total=1390.3:ws=345MB|9932:Codex:cpu_total=1058.0:ws=415MB"
2026-06-25T18:04:12.8441719+02:00,123.1,45616,Godot_v4.6.2-stable_win64,142.563,2.109,868.8,1653.4,28,"19432:StreamDeck:cpu_total=8230.3:ws=85MB|31148:DisplayFusion:cpu_total=6875.9:ws=152MB|6348:Codex:cpu_total=6080.2:ws=302MB|18288:Creative Cloud:cpu_total=5019.1:ws=313MB|23548:LM Studio:cpu_total=2297.1:ws=88MB|9972:CurseForge:cpu_total=2042.4:ws=56MB|9240:steamwebhelper:cpu_total=1390.3:ws=344MB|9932:Codex:cpu_total=1058.4:ws=414MB"
2026-06-25T18:04:14.8964957+02:00,125.2,45616,Godot_v4.6.2-stable_win64,144.625,2.062,868.8,1653.4,28,"19432:StreamDeck:cpu_total=8231.1:ws=85MB|31148:DisplayFusion:cpu_total=6876.0:ws=152MB|6348:Codex:cpu_total=6081.3:ws=311MB|18288:Creative Cloud:cpu_total=5019.1:ws=313MB|23548:LM Studio:cpu_total=2297.3:ws=88MB|9972:CurseForge:cpu_total=2042.5:ws=56MB|9240:steamwebhelper:cpu_total=1390.3:ws=344MB|9932:Codex:cpu_total=1058.8:ws=352MB"
2026-06-25T18:04:16.9429666+02:00,127.2,45616,Godot_v4.6.2-stable_win64,146.813,2.188,868.8,1653.4,28,"19432:StreamDeck:cpu_total=8232.1:ws=85MB|31148:DisplayFusion:cpu_total=6876.0:ws=152MB|6348:Codex:cpu_total=6081.9:ws=304MB|18288:Creative Cloud:cpu_total=5019.1:ws=313MB|23548:LM Studio:cpu_total=2297.3:ws=88MB|9972:CurseForge:cpu_total=2042.5:ws=56MB|9240:steamwebhelper:cpu_total=1390.3:ws=344MB|9932:Codex:cpu_total=1058.8:ws=355MB"
2026-06-25T18:04:18.9923049+02:00,129.3,45616,Godot_v4.6.2-stable_win64,148.984,2.172,868.8,1653.4,28,"19432:StreamDeck:cpu_total=8232.9:ws=85MB|31148:DisplayFusion:cpu_total=6876.2:ws=152MB|6348:Codex:cpu_total=6083.1:ws=287MB|18288:Creative Cloud:cpu_total=5019.3:ws=313MB|23548:LM Studio:cpu_total=2297.3:ws=88MB|9972:CurseForge:cpu_total=2042.5:ws=56MB|9240:steamwebhelper:cpu_total=1390.4:ws=344MB|9932:Codex:cpu_total=1059.1:ws=362MB"
2026-06-25T18:04:21.0477974+02:00,131.3,45616,Godot_v4.6.2-stable_win64,151.406,2.422,868.8,1653.4,28,"19432:StreamDeck:cpu_total=8234.0:ws=85MB|31148:DisplayFusion:cpu_total=6876.3:ws=152MB|6348:Codex:cpu_total=6084.1:ws=306MB|18288:Creative Cloud:cpu_total=5019.3:ws=313MB|23548:LM Studio:cpu_total=2297.3:ws=88MB|9972:CurseForge:cpu_total=2042.6:ws=56MB|9240:steamwebhelper:cpu_total=1390.4:ws=344MB|9932:Codex:cpu_total=1059.1:ws=359MB"
