session_id,utc_unix_s,session_elapsed_s,t_s,physics_frame,render_fps,pilot_mark,event_flags,control_mode,flight_model,aircraft,aircraft_type,pos_x,pos_y,pos_z,ground_y,agl_m,speed_mps,forward_speed_mps,lateral_speed_mps,local_vel_x_mps,local_vel_y_mps,local_vel_z_mps,vertical_speed_mps,motion_sample_valid,local_accel_x_mps2,local_accel_y_mps2,local_accel_z_mps2,lateral_g,normal_g,longitudinal_g,speed_rate_mps2,specific_energy_m,specific_energy_rate_mps,aircraft_reported_g,aircraft_load_factor,pitch_deg,roll_deg,heading_deg,aoa_deg,cmd_lift_ratio,actual_lift_ratio,stall_severity,control_authority,pitch_authority,roll_authority,yaw_authority,raw_roll_input,raw_pitch_input,raw_yaw_input,shaped_roll_input,shaped_pitch_input,shaped_yaw_input,rudder_assist_component,rudder_slip_error,rudder_target_assist,rudder_filtered_assist,rudder_assist_strength,rudder_assist_limit,pitch_input,roll_input,yaw_input,actual_pitch_control,actual_roll_control,actual_yaw_control,high_speed_stiffening,control_stress,sideslip_ratio,directional_sideslip_deg,directional_stability_torque_nm,departure_severity,stall_drop_direction,throttle_cmd,engine_power,thrust_n,forward_thrust_n,gear_deployed,flap_position,grounded,frozen,sleeping,health,max_health,ai_active,controls_disabled,arresting_engaged,carrier_transport,parking_brake,gear_flap_drag_mult,forward_drag_n,lateral_drag_n,total_drag_n,departure_drag_n,alignment_force_n,alignment_lateral_force_n,alignment_vertical_force_n,lift_n,ang_vel_x,ang_vel_y,ang_vel_z,local_pitch_rate,local_yaw_rate,local_roll_rate,mass_kg
1788653422,1788653561.351,139.134,1030.208,57919,39.0,,high_sideslip,player,advanced,Aircraft_4_4,Aircraft_5,87.09,1698.74,-1402.77,482.0,1216.74,87.54,87.16,8.18,7.97,1.85,87.16,-52.61,true,-0.886,1.582,8.183,-0.627,0.786,0.267,8.1,2089.77,19.744,1.161,1.161,-34.6,-40.65,96.46,-1.22,0.976,0.976,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.634,1.0,1.0,1.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,0.091,5.221,93.2,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,3677.1,80.2,3712.7,0.0,5606.4,-5400.0,-1507.2,8611.2,0.34,-0.029,-0.037,-0.112,0.128,0.298,900.0
1788653422,1788653561.454,139.238,1030.312,57926,39.0,,,player,advanced,Aircraft_4_4,Aircraft_5,95.13,1692.58,-1404.53,482.0,1210.58,88.48,88.23,6.71,6.67,0.7,88.23,-52.93,true,-1.115,2.554,8.245,-0.621,0.91,0.275,8.157,2092.02,20.715,1.261,1.261,-34.52,-38.01,97.81,-0.45,0.991,0.991,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.608,1.0,1.0,1.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,0.075,4.325,68.4,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,3767.4,54.0,3764.1,0.0,5430.9,-5400.0,-578.5,8742.2,0.314,-0.018,-0.024,-0.115,0.117,0.269,900.0
1788653422,1788653561.568,139.352,1030.426,57933,39.0,,,player,advanced,Aircraft_4_4,Aircraft_5,103.27,1686.39,-1406.31,482.0,1204.39,89.43,89.27,5.34,5.33,-0.33,89.27,-53.17,true,-1.344,3.587,8.239,-0.617,1.038,0.276,8.13,2094.42,21.027,1.366,1.366,-34.36,-35.55,99.13,0.21,1.029,1.029,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.59,1.0,1.0,1.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,0.06,3.416,34.4,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,3856.9,34.2,3854.7,0.0,5407.3,-5400.0,281.3,9072.6,0.298,-0.004,-0.018,-0.119,0.116,0.247,900.0
1788653422,1788653561.691,139.473,1030.547,57940,39.0,,,player,advanced,Aircraft_4_4,Aircraft_5,111.53,1680.17,-1408.13,482.0,1198.17,90.37,90.28,4.1,3.91,-1.21,90.28,-53.27,true,-1.569,4.991,8.215,-0.614,1.202,0.277,8.072,2096.87,21.162,1.509,1.509,-34.13,-33.22,100.46,0.77,1.103,1.103,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.573,1.0,1.0,1.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,0.043,2.482,-1.0,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,3944.8,20.1,3947.1,0.0,5497.3,-5400.0,1029.9,9725.2,0.284,0.008,-0.013,-0.122,0.117,0.228,900.0
1788653422,1788653561.828,139.611,1030.685,57947,39.0,,,player,advanced,Aircraft_4_4,Aircraft_5,119.92,1673.96,-1409.99,482.0,1191.96,91.3,91.25,3.16,2.5,-1.94,91.25,-53.26,true,-1.789,6.127,8.207,-0.611,1.337,0.281,8.023,2099.27,21.489,1.625,1.625,-33.83,-31.05,101.76,1.22,1.163,1.163,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.549,1.0,1.0,1.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,0.027,1.569,-29.5,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4029.8,12.0,4008.2,0.0,5648.7,-5400.0,1657.7,10253.3,0.265,0.016,-0.003,-0.125,0.109,0.207,900.0
1788653422,1788653561.932,139.715,1030.789,57954,39.0,,,player,advanced,Aircraft_4_4,Aircraft_5,128.44,1667.75,-1411.91,482.0,1185.75,92.23,92.19,2.82,1.2,-2.56,92.19,-53.19,true,0.706,7.082,8.081,-0.333,1.452,0.273,7.89,2101.77,21.069,1.723,1.723,-33.47,-29.02,103.03,1.59,1.212,1.212,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.475,1.0,1.0,1.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,0.0,0.013,0.743,-60.2,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4113.4,9.6,4137.7,0.0,3467.7,-2691.3,2186.8,10688.9,0.254,0.024,0.001,-0.127,0.109,0.193,900.0
1788653422,1788653562.034,139.817,1030.891,57961,39.0,,,player,advanced,Aircraft_4_4,Aircraft_5,137.07,1661.54,-1413.92,482.0,1179.54,93.14,93.09,3.09,0.19,-3.08,93.09,-53.14,true,3.11,7.843,7.824,-0.064,1.546,0.253,7.567,2104.11,18.771,1.8,1.8,-33.06,-27.1,104.29,1.89,1.253,1.253,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979,0.282,0.802,0.979,1.0,1.0,0.0,-0.0,0.979,0.0,-0.0,0.979,0.0,0.0,0.002,0.118,-83.1,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4193.8,11.4,4393.5,0.0,2667.8,-430.6,2632.8,11048.2,0.244,0.031,0.005,-0.128,0.108,0.18,900.0
1788653422,1788653562.151,139.934,1031.008,57968,39.0,,,player,advanced,Aircraft_4_4,Aircraft_5,145.81,1655.34,-1416.04,482.0,1173.34,94.0,93.93,3.56,-0.55,-3.52,93.93,-53.09,true,4.724,8.426,7.625,0.122,1.622,0.239,7.276,2106.12,16.7,1.86,1.86,-32.6,-25.29,105.5,2.15,1.286,1.286,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745,0.043,0.087,0.745,1.0,1.0,0.0,-0.0,0.745,0.0,-0.0,0.745,0.0,0.0,0.006,-0.337,-96.0,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4270.2,15.2,4620.7,0.0,3256.2,1243.8,3009.3,11343.6,0.225,0.039,0.013,-0.129,0.103,0.159,900.0
1788653422,1788653562.278,140.062,1031.136,57975,41.0,,,player,advanced,Aircraft_4_4,Aircraft_5,154.64,1649.15,-1418.31,482.0,1167.15,94.82,94.73,4.06,-1.08,-3.91,94.73,-52.99,true,5.933,8.967,7.379,0.266,1.691,0.222,6.934,2107.88,14.103,1.915,1.915,-32.09,-23.65,106.65,2.36,1.315,1.315,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415,-0.065,-0.236,0.415,1.0,1.0,0.0,-0.0,0.415,0.0,-0.0,0.415,0.0,0.0,0.011,-0.656,-103.4,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4343.7,19.8,4831.0,0.0,4139.7,2439.0,3344.9,11601.0,0.217,0.04,0.019,-0.13,0.097,0.15,900.0
1788653422,1788653562.385,140.168,1031.242,57982,41.0,,,player,advanced,Aircraft_4_4,Aircraft_5,163.56,1642.97,-1420.73,482.0,1160.97,95.6,95.5,4.47,-1.4,-4.25,95.5,-52.83,true,6.61,9.412,7.14,0.354,1.75,0.206,6.617,2109.3,11.715,1.96,1.96,-31.52,-22.09,107.72,2.55,1.34,1.34,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,-0.234,-0.739,0.054,1.0,1.0,0.0,-0.0,0.054,0.0,-0.0,0.054,0.0,0.0,0.015,-0.842,-102.7,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4414.0,24.0,5019.2,0.0,4811.8,3156.2,3632.0,11815.2,0.216,0.031,0.023,-0.13,0.088,0.153,900.0
1788653422,1788653562.502,140.285,1031.359,57989,41.0,,,player,advanced,Aircraft_4_4,Aircraft_5,172.56,1636.82,-1423.32,482.0,1154.82,96.35,96.23,4.82,-1.57,-4.55,96.23,-52.61,true,6.907,9.801,6.902,0.403,1.803,0.191,6.317,2110.5,9.504,2.0,2.0,-30.9,-20.62,108.67,2.71,1.361,1.361,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.301,-0.308,-0.956,-0.301,1.0,1.0,0.0,-0.0,-0.301,0.0,-0.0,-0.301,0.0,0.0,0.016,-0.933,-95.7,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4482.3,27.8,5195.8,0.0,5253.9,3527.2,3893.8,12006.3,0.203,0.027,0.034,-0.132,0.075,0.142,900.0
1788653422,1788653562.612,140.396,1031.47,57996,41.0,,,player,advanced,Aircraft_4_4,Aircraft_5,181.63,1630.7,-1426.09,482.0,1148.7,97.07,96.94,5.09,-1.56,-4.84,96.94,-52.3,true,6.792,10.173,6.656,0.408,1.854,0.176,6.03,2111.44,7.436,2.038,2.038,-30.22,-19.29,109.48,2.86,1.381,1.381,0.0,1.0,1.0,1.0,1.0,-0.001,0.027,0.0,-0.001,0.018,0.0,-0.568,-0.348,-1.0,-0.568,1.0,1.0,0.018,0.001,-0.568,0.018,0.001,-0.568,0.0,0.0,0.016,-0.921,-79.9,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4548.0,31.1,5364.8,0.0,5425.5,3506.5,4140.0,12182.9,0.188,0.017,0.045,-0.131,0.056,0.131,900.0
1788653422,1788653562.74,140.523,1031.597,58003,41.0,,,player,advanced,Aircraft_4_4,Aircraft_5,190.78,1624.62,-1429.02,482.0,1142.62,97.76,97.62,5.29,-1.36,-5.11,97.62,-51.89,true,7.32,10.932,6.711,0.476,1.943,0.193,6.028,2112.21,8.243,2.116,2.116,-29.48,-18.15,110.14,3.0,1.4,1.4,0.0,1.0,1.0,1.0,1.0,-0.211,0.187,0.0,-0.16,0.124,0.0,-0.733,-0.348,-1.0,-0.733,1.0,1.0,0.124,0.16,-0.733,0.124,0.16,-0.693,0.0,0.0,0.014,-0.798,-55.9,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4612.0,33.6,5525.8,0.0,5334.5,3059.3,4370.1,12344.9,0.173,0.003,0.062,-0.135,0.032,0.121,900.0
1788653422,1788653562.882,140.666,1031.74,58010,41.0,,,player,advanced,Aircraft_4_4,Aircraft_5,200.01,1618.59,-1432.11,482.0,1136.59,98.41,98.26,5.49,-1.0,-5.4,98.26,-51.38,true,5.247,10.797,6.145,0.274,1.939,0.148,5.49,2112.72,3.745,2.102,2.102,-28.66,-17.34,110.62,3.15,1.419,1.419,0.0,1.0,1.0,1.0,1.0,-0.513,0.426,0.0,-0.418,0.304,0.0,-0.831,-0.315,-0.951,-0.831,1.0,1.0,0.304,0.418,-0.831,0.304,0.418,-0.726,0.0,0.0,0.01,-0.584,-34.6,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4672.9,36.2,5694.6,0.0,5032.5,2253.0,4500.0,12519.7,0.113,0.022,0.09,-0.135,0.016,0.054,900.0
1788653422,1788653562.985,140.768,1031.842,58017,41.0,,,player,advanced,Aircraft_4_4,Aircraft_5,209.32,1612.63,-1435.36,482.0,1130.63,99.03,98.87,5.71,-0.55,-5.69,98.87,-50.78,true,4.11,10.929,5.88,0.159,1.96,0.133,5.219,2113.02,1.961,2.115,2.115,-27.81,-17.15,110.97,3.29,1.439,1.439,0.0,1.0,1.0,1.0,1.0,-0.673,0.537,0.0,-0.581,0.403,0.0,-0.822,-0.236,-0.708,-0.822,1.0,1.0,0.403,0.581,-0.822,0.403,0.581,-0.677,0.0,0.0,0.006,-0.32,-13.8,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4731.1,39.2,5861.0,0.0,4668.5,1242.8,4500.0,12690.9,0.034,0.055,0.126,-0.137,0.002,-0.038,900.0
1788653422,1788653563.097,140.88,1031.954,58024,41.0,,,player,advanced,Aircraft_4_4,Aircraft_5,218.72,1606.74,-1438.74,482.0,1124.74,99.62,99.44,6.02,-0.05,-6.02,99.44,-50.1,true,2.909,11.119,5.597,0.027,1.985,0.119,4.913,2113.08,-0.161,2.135,2.135,-26.91,-17.6,111.26,3.46,1.462,1.462,0.0,1.0,1.0,1.0,1.0,-0.675,0.558,0.0,-0.583,0.423,0.0,-0.691,-0.106,-0.316,-0.691,1.0,1.0,0.423,0.583,-0.691,0.423,0.583,-0.545,0.0,0.0,0.0,-0.027,5.4,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4785.8,43.5,6047.9,0.0,4501.2,105.9,4500.0,12894.8,-0.035,0.086,0.162,-0.143,-0.008,-0.12,900.0
1788653422,1788653563.202,140.986,1032.06,58031,37.0,,,player,advanced,Aircraft_4_4,Aircraft_5,228.21,1600.94,-1442.25,482.0,1118.94,100.18,99.98,6.41,0.53,-6.39,99.98,-49.34,true,1.579,11.354,5.295,-0.124,2.011,0.103,4.569,2112.99,-2.637,2.159,2.159,-25.95,-18.51,111.49,3.65,1.487,1.487,0.0,1.0,1.0,1.0,1.0,-0.675,0.558,0.0,-0.583,0.423,0.0,-0.483,-0.022,-0.061,-0.483,1.0,1.0,0.423,0.583,-0.483,0.423,0.583,-0.337,0.0,0.0,0.005,0.304,23.7,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4837.7,49.3,6247.8,0.0,4655.4,-1192.8,4500.0,13117.4,-0.087,0.109,0.19,-0.148,-0.015,-0.183,900.0
1788653422,1788653563.321,141.104,1032.178,58038,37.0,,,player,advanced,Aircraft_4_4,Aircraft_5,237.79,1595.23,-1445.86,482.0,1113.23,100.69,100.45,6.85,1.0,-6.78,100.45,-48.48,true,0.575,11.639,4.981,-0.248,2.041,0.086,4.191,2112.48,-5.421,2.188,2.188,-24.96,-19.81,111.74,3.86,1.515,1.515,0.0,1.0,1.0,1.0,1.0,-0.655,0.556,0.0,-0.562,0.421,0.0,-0.256,0.068,0.211,-0.256,1.0,1.0,0.421,0.562,-0.256,0.421,0.562,-0.116,0.0,0.0,0.01,0.569,34.5,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4884.1,56.3,6460.0,0.0,5028.0,-2242.8,4500.0,13360.6,-0.123,0.129,0.209,-0.152,-0.016,-0.228,900.0
1788653422,1788653563.432,141.215,1032.289,58045,37.0,,,player,advanced,Aircraft_4_4,Aircraft_5,247.46,1589.63,-1449.58,482.0,1107.63,101.16,100.89,7.29,1.4,-7.16,100.89,-47.55,true,0.675,12.321,4.909,-0.263,2.108,0.095,4.033,2111.71,-5.916,2.257,2.257,-23.97,-21.33,112.04,4.06,1.541,1.541,0.0,1.0,1.0,1.0,1.0,-0.577,0.57,0.0,-0.481,0.435,0.0,0.005,0.196,0.591,0.005,1.0,1.0,0.435,0.481,0.005,0.435,0.481,0.125,0.0,0.0,0.014,0.794,36.5,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4927.0,63.9,6665.8,0.0,5490.2,-3145.2,4500.0,13593.3,-0.151,0.152,0.22,-0.155,-0.008,-0.265,900.0
1788653422,1788653563.563,141.346,1032.42,58052,37.0,,,player,advanced,Aircraft_4_4,Aircraft_5,257.22,1584.14,-1453.4,482.0,1102.14,101.58,101.28,7.74,1.62,-7.57,101.28,-46.53,true,-0.616,12.268,4.352,-0.42,2.1,0.054,3.415,2110.54,-11.138,2.252,2.252,-22.97,-22.85,112.45,4.28,1.57,1.57,0.0,1.0,1.0,1.0,1.0,-0.296,0.627,0.0,-0.228,0.494,0.0,0.298,0.293,0.88,0.298,1.0,1.0,0.494,0.228,0.298,0.494,0.228,0.355,0.0,0.0,0.016,0.916,35.9,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4964.7,72.0,6886.5,0.0,5791.0,-3644.9,4500.0,13849.1,-0.119,0.148,0.212,-0.163,-0.002,-0.233,900.0
1788653422,1788653563.673,141.456,1032.53,58059,37.0,,,player,advanced,Aircraft_4_4,Aircraft_5,267.06,1578.77,-1457.32,482.0,1096.77,101.95,101.61,8.22,1.7,-8.05,101.61,-45.46,true,-0.662,12.642,4.015,-0.445,2.137,0.036,2.993,2109.03,-14.322,2.29,2.29,-21.96,-24.02,112.95,4.53,1.604,1.604,0.0,1.0,1.0,1.0,1.0,-0.164,0.639,0.0,-0.124,0.507,0.0,0.557,0.35,1.0,0.557,1.0,1.0,0.507,0.124,0.557,0.507,0.124,0.587,0.0,0.0,0.017,0.958,30.0,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,4997.5,81.1,7135.1,0.0,5905.4,-3824.2,4500.0,14143.8,-0.068,0.137,0.193,-0.169,0.008,-0.179,900.0
1788653422,1788653563.782,141.566,1032.64,58066,37.0,,,player,advanced,Aircraft_4_4,Aircraft_5,276.98,1573.53,-1461.34,482.0,1091.53,102.27,101.89,8.73,1.62,-8.58,101.89,-44.32,true,-0.174,13.124,3.686,-0.409,2.187,0.019,2.568,2107.12,-17.524,2.339,2.339,-20.94,-24.77,113.56,4.81,1.642,1.642,0.0,1.0,1.0,1.0,1.0,-0.144,0.637,0.0,-0.109,0.505,0.0,0.726,0.376,1.0,0.726,1.0,1.0,0.505,0.109,0.726,0.505,0.109,0.754,0.0,0.0,0.016,0.912,17.8,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,5024.9,91.5,7414.9,0.0,5794.3,-3650.2,4500.0,14480.6,-0.011,0.13,0.172,-0.179,0.02,-0.12,900.0
1788653422,1788653563.902,141.686,1032.76,58073,37.0,,,player,advanced,Aircraft_4_4,Aircraft_5,286.97,1568.43,-1465.47,482.0,1086.43,102.53,102.11,9.28,1.4,-9.17,102.11,-43.14,true,0.238,13.483,3.285,-0.375,2.227,-0.005,2.069,2104.77,-21.499,2.376,2.376,-19.91,-25.14,114.28,5.13,1.684,1.684,0.0,1.0,1.0,1.0,1.0,-0.127,0.637,0.0,-0.096,0.504,0.0,0.831,0.364,1.0,0.831,1.0,1.0,0.504,0.096,0.831,0.504,0.096,0.855,0.0,0.0,0.014,0.787,4.9,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,5046.3,103.2,7723.2,0.0,5496.5,-3156.1,4500.0,14853.9,0.031,0.125,0.153,-0.183,0.031,-0.075,900.0
1788653422,1788653564.019,141.802,1032.876,58080,37.0,,,player,advanced,Aircraft_4_4,Aircraft_5,297.01,1563.47,-1469.71,482.0,1081.47,102.74,102.27,9.81,1.11,-9.75,102.27,-41.93,true,0.991,13.908,2.913,-0.302,2.275,-0.027,1.591,2102.0,-25.251,2.419,2.419,-18.91,-25.24,115.07,5.45,1.726,1.726,0.0,1.0,1.0,1.0,1.0,-0.11,0.636,0.0,-0.083,0.503,0.0,0.888,0.318,0.938,0.888,1.0,1.0,0.503,0.083,0.888,0.503,0.083,0.908,0.0,0.0,0.011,0.625,-9.9,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,5062.0,115.6,8031.3,0.0,5151.8,-2508.2,4500.0,15224.2,0.061,0.124,0.137,-0.185,0.041,-0.043,900.0
1788653422,1788653564.134,141.918,1032.992,58087,37.0,,,player,advanced,Aircraft_4_4,Aircraft_5,307.1,1558.66,-1474.07,482.24,1076.42,102.89,102.37,10.34,0.77,-10.31,102.37,-40.68,true,1.989,14.368,2.58,-0.201,2.327,-0.044,1.142,2098.79,-28.692,2.466,2.466,-17.91,-25.16,115.92,5.75,1.767,1.767,0.0,1.0,1.0,1.0,1.0,-0.11,0.636,0.0,-0.083,0.503,0.0,0.864,0.255,0.745,0.864,1.0,1.0,0.503,0.083,0.864,0.503,0.083,0.885,0.0,0.0,0.008,0.433,-25.0,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,5072.2,128.3,8332.7,0.0,4824.5,-1739.4,4500.0,15584.4,0.083,0.125,0.123,-0.187,0.051,-0.018,900.0
1788653422,1788653564.271,142.054,1033.128,58094,42.0,,,player,advanced,Aircraft_4_4,Aircraft_5,317.21,1553.99,-1478.57,482.95,1071.03,102.99,102.42,10.84,0.41,-10.83,102.42,-39.41,true,2.771,14.693,2.206,-0.12,2.367,-0.066,0.659,2095.17,-32.483,2.499,2.499,-16.94,-24.93,116.83,6.04,1.805,1.805,0.0,1.0,1.0,1.0,1.0,-0.14,0.524,0.0,-0.106,0.391,0.0,0.76,0.162,0.464,0.76,1.0,1.0,0.391,0.106,0.76,0.391,0.106,0.786,0.0,0.0,0.004,0.229,-39.1,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,5077.0,141.0,8614.5,0.0,4593.7,-923.0,4500.0,15919.8,0.096,0.126,0.11,-0.183,0.059,-0.003,900.0
1788653422,1788653564.372,142.155,1033.229,58101,42.0,,,player,advanced,Aircraft_4_4,Aircraft_5,327.33,1549.47,-1483.21,490.42,1059.05,103.04,102.43,11.18,0.06,-11.18,102.43,-38.12,true,3.657,14.952,1.921,-0.028,2.399,-0.081,0.29,2091.16,-35.071,2.526,2.526,-16.06,-24.65,117.72,6.23,1.83,1.83,0.0,1.0,1.0,1.0,1.0,-0.203,0.394,0.0,-0.154,0.278,0.0,0.58,0.073,0.193,0.58,1.0,1.0,0.278,0.154,0.58,0.278,0.154,0.619,0.0,0.0,0.001,0.035,-48.9,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,5078.3,149.9,8804.2,0.0,4502.2,-139.4,4500.0,16144.1,0.094,0.119,0.092,-0.166,0.062,0.006,900.0
1788653422,1788653564.5,142.284,1033.358,58108,42.0,,,player,advanced,Aircraft_4_4,Aircraft_5,337.46,1545.1,-1488.01,506.54,1038.55,103.06,102.44,11.3,-0.18,-11.3,102.44,-36.83,true,4.377,15.056,1.759,0.049,2.415,-0.084,0.09,2087.0,-35.892,2.536,2.536,-15.27,-24.37,118.55,6.29,1.839,1.839,0.0,1.0,1.0,1.0,1.0,-0.236,0.377,0.0,-0.18,0.264,0.0,0.391,0.017,0.027,0.391,1.0,1.0,0.264,0.18,0.391,0.264,0.18,0.436,0.0,0.0,0.002,-0.103,-50.5,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,5078.9,153.2,8870.8,0.0,4518.9,413.0,4500.0,16221.7,0.089,0.108,0.08,-0.15,0.058,0.01,900.0
1788653422,1788653564.609,142.392,1033.466,58115,42.0,,,player,advanced,Aircraft_4_4,Aircraft_5,347.57,1540.88,-1492.95,528.94,1011.94,103.06,102.44,11.26,-0.32,-11.26,102.44,-35.55,true,5.279,15.211,1.86,0.143,2.436,-0.061,0.171,2082.79,-33.753,2.552,2.552,-14.55,-24.13,119.31,6.27,1.836,1.836,0.0,1.0,1.0,1.0,1.0,-0.236,0.377,0.0,-0.18,0.264,0.0,0.226,-0.02,-0.082,0.226,1.0,1.0,0.264,0.18,0.226,0.264,0.18,0.271,0.0,0.0,0.003,-0.182,-48.4,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,5079.4,152.2,8848.3,0.0,4559.0,730.8,4500.0,16194.4,0.083,0.098,0.074,-0.139,0.051,0.01,900.0
1788653422,1788653564.739,142.522,1033.596,58122,42.0,,,player,advanced,Aircraft_4_4,Aircraft_5,357.67,1536.81,-1498.06,568.68,968.13,103.06,102.46,11.11,-0.33,-11.11,102.46,-34.28,true,5.278,15.042,1.79,0.145,2.423,-0.057,0.141,2078.69,-32.795,2.535,2.535,-13.86,-23.9,119.99,6.19,1.825,1.825,0.0,1.0,1.0,1.0,1.0,-0.252,0.359,0.0,-0.193,0.25,0.0,0.086,-0.046,-0.156,0.086,1.0,1.0,0.25,0.193,0.086,0.25,0.193,0.135,0.0,0.0,0.003,-0.184,-39.4,0.0,0.0,1.0,1.0,6250.0,6250.0,false,0.0,false,false,false,100.0,100.0,false,false,false,false,false,1.0,5080.7,148.2,8767.5,0.0,4560.2,738.8,4500.0,16096.9,0.081,0.083,0.071,-0.13,0.04,0.014,900.0
